Subject,Age,FirstLanguage,Handedness,OtherLang,Sex,Block,CONDITION,COMPREHEND,Comprehension.ACC,Comprehension.RT,CRITICAL,Type,ITEM,NEAR,FAR,SAME,Sent.RT,SoundOut1.ACC,SoundOut1.RT,,,,,,,FARSOUND,,MASTER,MASTER.Cycle,MASTER.Sample,,NEARSOUND,NORESP,PFILL,Procedure,RESPONSE,Running,,SENT,Sent.ACC,Sent.CRESP,Sent.DurationError,Sent.OnsetDelay,Sent.OnsetTime,Sent.RESP,,Sent.RTTime,SFILL,SOUNDFILE,,SoundOut1.CRESP,SoundOut1.RESP,,SoundOut1.RTTime,SoundOut1.Tag
21,19,English,right,0,female,29,,,1,0,,FILLER,NO10,,,,1666,1,1061,,,,,,,,,5,1,29,,,10,NORSP/NORSP_10.wav,MAIN,k,MASTER,,Your father uses the dishwasher in the kitchen.,0,,-999999,6,1412952,{SPACE},,1414618,Your father uses the dishwasher in the kitchen.,NORSP/NORSP_10.wav,,k,k,,1415892,
21,19,English,right,0,female,30,NEAR/QUIET,,1,0,12,CRITICAL,12,You are drilling a screw into the wall with the power drill.,The construction worker across the street is using a power drill.,DIFF,1885,1,676,,,,,,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,2,1,30,,CRITICALS/NEAR/CRITICAL_12_NEAR.wav,,,MAIN,j,MASTER,,You are drilling a screw into the wall with the power drill.,0,,-999999,7,1416431,{SPACE},,1418316,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,j,j,,1419226,
21,19,English,right,0,female,31,FAR/QUIET,Is the dog growling?,1,951,11,CRITICAL,11,"Right next to you, the dog is barking.","In your neighbor's yard, a dog is barking.",SAME,1461,1,834,,,,,,,CRITICALS/FAR/CRITICAL_11_FAR.wav,,4,1,31,,CRITICALS/NEAR/CRITICAL_11_NEAR.wav,,,MAIN,j,MASTER,,"In your neighbor's yard, a dog is barking.",0,,-999999,7,1419763,{SPACE},,1421224,,CRITICALS/FAR/CRITICAL_11_FAR.wav,,j,j,,1422289,
21,19,English,right,0,female,32,,,1,0,,FILLER,NO03,,,,2046,1,1041,,,,,,,,,5,1,32,,,3,NORSP/NORSP_03.wav,MAIN,k,MASTER,,"While riding a bus, you suddenly hear another passenger shout ""Help!""",0,,-999999,7,1423761,{SPACE},,1425807,"While riding a bus, you suddenly hear another passenger shout ""Help!""",NORSP/NORSP_03.wav,,k,k,,1427068,
21,19,English,right,0,female,33,NEAR/LOUD,,1,0,18,CRITICAL,18,"Right next to you, a machine gun is firing.","In the distance, a machine gun is firing.",SAME,1333,1,646,,,,,,,CRITICALS/FAR/CRITICAL_18_FAR.wav,,1,1,33,,CRITICALS/NEAR/CRITICAL_18_NEAR.wav,,,MAIN,j,MASTER,,"Right next to you, a machine gun is firing.",0,,-999999,7,1427613,{SPACE},,1428946,,CRITICALS/NEAR/CRITICAL_18_NEAR.wav,,j,j,,1429818,
21,19,English,right,0,female,34,FAR/QUIET,,1,0,6,CRITICAL,6,"While you're touring the bell tower, the church bells start to ring.","In the neighboring town, the church bells are ringing.",SAME,1518,1,701,,,,,,,CRITICALS/FAR/CRITICAL_06_FAR.wav,,4,1,34,,CRITICALS/NEAR/CRITICAL_06_NEAR.wav,,,MAIN,j,MASTER,,"In the neighboring town, the church bells are ringing.",0,,-999999,6,1430358,{SPACE},,1431876,,CRITICALS/FAR/CRITICAL_06_FAR.wav,,j,j,,1432805,
21,19,English,right,0,female,35,,Were you about to arrive?,1,2014,,FILLER,NO18,,,,1691,1,1018,,,,,,,,,5,1,35,,,18,NORSP/NORSP_18.wav,MAIN,k,MASTER,,You were just about to leave when you hear a friend call your name.,0,,-999999,6,1433343,{SPACE},,1435034,You were just about to leave when you hear a friend call your name.,NORSP/NORSP_18.wav,,k,k,,1436267,
21,19,English,right,0,female,36,NEAR/QUIET,Are you touching the cow?,1,1044,7,CRITICAL,7,"While you're milking the cow, it starts mooing.","Across the field, the cow starts mooing.",DIFF,1581,1,749,,,,,,,CRITICALS/FAR/CRITICAL_07_FAR.wav,,2,1,36,,CRITICALS/NEAR/CRITICAL_07_NEAR.wav,,,MAIN,j,MASTER,,"While you're milking the cow, it starts mooing.",0,,-999999,7,1438808,{SPACE},,1440389,,CRITICALS/FAR/CRITICAL_07_FAR.wav,,j,j,,1441356,
21,19,English,right,0,female,37,,Is there a concert?,1,1136,,FILLER,NO17,,,,1661,1,1077,,,,,,,,,5,1,37,,,17,NORSP/NORSP_17.wav,MAIN,k,MASTER,,"Sitting in the auditorium, you are listening to the brass band play.",0,,-999999,6,1442926,{SPACE},,1444587,"Sitting in the auditorium, you are listening to the brass band play.",NORSP/NORSP_17.wav,,k,k,,1445882,
21,19,English,right,0,female,38,,,1,0,,FILLER,NO14,,,,2592,1,808,,,,,,,,,5,1,38,,,14,NORSP/NORSP_14.wav,MAIN,k,MASTER,,"When you put your headphones on, you realize that the song is far too loud.",0,,-999999,6,1447537,{SPACE},,1450129,"When you put your headphones on, you realize that the song is far too loud.",NORSP/NORSP_14.wav,,k,k,,1451158,
21,19,English,right,0,female,39,,,1,0,,FILLER,NO12,,,,2306,1,1399,,,,,,,,,5,1,39,,,12,NORSP/NORSP_12.wav,MAIN,k,MASTER,,You step inside the shower and listen to the water cascading over you.,0,,-999999,7,1451696,{SPACE},,1454002,You step inside the shower and listen to the water cascading over you.,NORSP/NORSP_12.wav,,k,k,,1455627,
21,19,English,right,0,female,40,,,1,0,,FILLER,NO07,,,,1832,1,923,,,,,,,,,5,1,40,,,7,NORSP/NORSP_07.wav,MAIN,k,MASTER,,"While washing the dishes, you turn on the garbage disposal.",0,,-999999,7,1456174,{SPACE},,1458006,"While washing the dishes, you turn on the garbage disposal.",NORSP/NORSP_07.wav,,k,k,,1459149,
21,19,English,right,0,female,41,FAR/LOUD,,1,0,10,CRITICAL,10,You step into the chicken coop and a rooster crows.,"Early in the morning, the rooster down the hill crows.",DIFF,1146,1,550,,,,,,,CRITICALS/FAR/CRITICAL_10_FAR.wav,,3,1,41,,CRITICALS/NEAR/CRITICAL_10_NEAR.wav,,,MAIN,j,MASTER,,"Early in the morning, the rooster down the hill crows.",0,,-999999,6,1459692,{SPACE},,1460838,,CRITICALS/NEAR/CRITICAL_10_NEAR.wav,,j,j,,1461615,
21,19,English,right,0,female,42,FAR/LOUD,,1,0,4,CRITICAL,4,"As you are petting the cat, it meows.",A cat somewhere in your neighbor's yard meows.,DIFF,1589,1,880,,,,,,,CRITICALS/FAR/CRITICAL_04_FAR.wav,,3,1,42,,CRITICALS/NEAR/CRITICAL_04_NEAR.wav,,,MAIN,j,MASTER,,A cat somewhere in your neighbor's yard meows.,0,,-999999,7,1462158,{SPACE},,1463747,,CRITICALS/NEAR/CRITICAL_04_NEAR.wav,,j,j,,1464850,
21,19,English,right,0,female,43,,,1,0,,FILLER,NO20,,,,1877,1,1275,,,,,,,,,5,1,43,,,20,NORSP/NORSP_20.wav,MAIN,k,MASTER,,You hear somebody spraying graffiti right around the corner.,0,,-999999,6,1465396,{SPACE},,1467273,You hear somebody spraying graffiti right around the corner.,NORSP/NORSP_20.wav,,k,k,,1468764,
21,19,English,right,0,female,44,NEAR/LOUD,,1,0,13,CRITICAL,13,You are using a hammer to pound a nail into the wall.,A construction worker down the hall pounds a nail into the wall.,SAME,1149,1,774,,,,,,,CRITICALS/FAR/CRITICAL_13_FAR.wav,,1,1,44,,CRITICALS/NEAR/CRITICAL_13_NEAR.wav,,,MAIN,j,MASTER,,You are using a hammer to pound a nail into the wall.,0,,-999999,6,1469301,{SPACE},,1470450,,CRITICALS/NEAR/CRITICAL_13_NEAR.wav,,j,j,,1471475,
21,19,English,right,0,female,45,NEAR/QUIET,,1,0,16,CRITICAL,16,You are standing next to a construction worker using a jackhammer.,"Somewhere far away from you, a construction worker is using a jackhammer.",DIFF,1456,1,1707,,,,,,,CRITICALS/FAR/CRITICAL_16_FAR.wav,,2,1,45,,CRITICALS/NEAR/CRITICAL_16_NEAR.wav,,,MAIN,j,MASTER,,You are standing next to a construction worker using a jackhammer.,0,,-999999,6,1472020,{SPACE},,1473476,,CRITICALS/FAR/CRITICAL_16_FAR.wav,,j,j,,1475407,
21,19,English,right,0,female,46,,,1,0,,FILLER,NO05,,,,1317,1,889,,,,,,,,,5,1,46,,,5,NORSP/NORSP_05.wav,MAIN,k,MASTER,,"As you are petting the donkey, it goes ""hee-haw"".",0,,-999999,6,1475952,{SPACE},,1477269,"As you are petting the donkey, it goes ""hee-haw"".",NORSP/NORSP_05.wav,,k,k,,1478374,
21,19,English,right,0,female,47,NEAR/QUIET,,1,0,8,CRITICAL,8,You are standing right in the middle of the applauding audience.,"From outside, you know the concert is over because the audience is applauding.",DIFF,1517,1,801,,,,,,,CRITICALS/FAR/CRITICAL_08_FAR.wav,,2,1,47,,CRITICALS/NEAR/CRITICAL_08_NEAR.wav,,,MAIN,j,MASTER,,You are standing right in the middle of the applauding audience.,0,,-999999,7,1478911,{SPACE},,1480428,,CRITICALS/FAR/CRITICAL_08_FAR.wav,,j,j,,1481471,
21,19,English,right,0,female,48,NEAR/QUIET,,1,0,22,CRITICAL,22,You stand next to the waterfall as the water cascades down.,"You stand across the valley from the waterfall, as the water cascades down.",DIFF,1551,1,1041,,,,,,,CRITICALS/FAR/CRITICAL_22_FAR.wav,,2,1,48,,CRITICALS/NEAR/CRITICAL_22_NEAR.wav,,,MAIN,j,MASTER,,You stand next to the waterfall as the water cascades down.,0,,-999999,6,1482016,{SPACE},,1483567,,CRITICALS/FAR/CRITICAL_22_FAR.wav,,j,j,,1484843,
22,18,english,right,0,female,1,NEAR/QUIET,,1,0,13,CRITICAL,13,You are using a hammer to pound a nail into the wall.,A construction worker down the hall pounds a nail into the wall.,DIFF,3261,1,1060,,,,,,,CRITICALS/FAR/CRITICAL_13_FAR.wav,,2,1,1,,CRITICALS/NEAR/CRITICAL_13_NEAR.wav,,,MAIN,j,MASTER,,You are using a hammer to pound a nail into the wall.,0,,-999999,3,820933,{SPACE},,824194,,CRITICALS/FAR/CRITICAL_13_FAR.wav,,j,j,,825472,
22,18,english,right,0,female,2,FAR/QUIET,,1,0,4,CRITICAL,4,"As you are petting the cat, it meows.",A cat somewhere in your neighbor's yard meows.,SAME,3230,1,907,,,,,,,CRITICALS/FAR/CRITICAL_04_FAR.wav,,4,1,2,,CRITICALS/NEAR/CRITICAL_04_NEAR.wav,,,MAIN,j,MASTER,,A cat somewhere in your neighbor's yard meows.,0,,-999999,6,826011,{SPACE},,829241,,CRITICALS/FAR/CRITICAL_04_FAR.wav,,j,j,,830383,
22,18,english,right,0,female,3,FAR/LOUD,,1,0,6,CRITICAL,6,"While you're touring the bell tower, the church bells start to ring.","In the neighboring town, the church bells are ringing.",DIFF,2356,1,638,,,,,,,CRITICALS/FAR/CRITICAL_06_FAR.wav,,3,1,3,,CRITICALS/NEAR/CRITICAL_06_NEAR.wav,,,MAIN,j,MASTER,,"In the neighboring town, the church bells are ringing.",0,,-999999,6,830929,{SPACE},,833285,,CRITICALS/NEAR/CRITICAL_06_NEAR.wav,,j,j,,834139,
22,18,english,right,0,female,4,,Are you in the mountains?,0,5408,,FILLER,NO16,,,,2117,1,1423,,,,,,,,,5,1,4,,,16,NORSP/NORSP_16.wav,MAIN,k,MASTER,,You are hiking along the ridge - enjoying the sound of silence.,0,,-999999,6,834674,{SPACE},,836791,You are hiking along the ridge - enjoying the sound of silence.,NORSP/NORSP_16.wav,,k,k,,838429,
22,18,english,right,0,female,5,NEAR/LOUD,Is the dog growling?,1,1834,11,CRITICAL,11,"Right next to you, the dog is barking.","In your neighbor's yard, a dog is barking.",SAME,3267,1,591,,,,,,,CRITICALS/FAR/CRITICAL_11_FAR.wav,,1,1,5,,CRITICALS/NEAR/CRITICAL_11_NEAR.wav,,,MAIN,j,MASTER,,"Right next to you, the dog is barking.",0,,-999999,6,844350,{SPACE},,847617,,CRITICALS/NEAR/CRITICAL_11_NEAR.wav,,j,j,,848433,
22,18,english,right,0,female,6,,Is the screaming kid close to you?,1,3062,,FILLER,NO22,,,,4149,1,960,,,,,,,,,5,1,6,,,22,NORSP/NORSP_22.wav,MAIN,k,MASTER,,From the other end of the hall you hear a kid scream.,0,,-999999,6,850787,{SPACE},,854936,From the other end of the hall you hear a kid scream.,NORSP/NORSP_22.wav,,k,k,,856119,
22,18,english,right,0,female,7,,,1,0,,FILLER,NO09,,,,4365,1,841,,,,,,,,,5,1,7,,,9,NORSP/NORSP_09.wav,MAIN,k,MASTER,,"At the other end of the room, your friend snaps his fingers three times.",0,,-999999,6,859703,{SPACE},,864068,"At the other end of the room, your friend snaps his fingers three times.",NORSP/NORSP_09.wav,,k,k,,865129,
22,18,english,right,0,female,8,NEAR/QUIET,,1,0,20,CRITICAL,20,"As you hold the frog in your hands, it starts to croak.","At the other end of the pond, a frog starts to croak.",DIFF,8622,1,2000,,,,,,,CRITICALS/FAR/CRITICAL_20_FAR.wav,,2,1,8,,CRITICALS/NEAR/CRITICAL_20_NEAR.wav,,,MAIN,j,MASTER,,"As you hold the frog in your hands, it starts to croak.",0,,-999999,6,865674,{SPACE},,874296,,CRITICALS/FAR/CRITICAL_20_FAR.wav,,j,j,,876511,
22,18,english,right,0,female,9,NEAR/LOUD,,1,0,17,CRITICAL,17,"As you walk up to the door, someone knocks on it.",You're sitting upstairs when someone knocks at the front door.,SAME,2209,1,713,,,,,,,CRITICALS/FAR/CRITICAL_17_FAR.wav,,1,1,9,,CRITICALS/NEAR/CRITICAL_17_NEAR.wav,,,MAIN,j,MASTER,,"As you walk up to the door, someone knocks on it.",0,,-999999,6,877056,{SPACE},,879265,,CRITICALS/NEAR/CRITICAL_17_NEAR.wav,,j,j,,880195,
22,18,english,right,0,female,10,FAR/QUIET,Is the toilet above you?,1,3651,21,CRITICAL,21,You stand in front of the toilet and flush it.,Someone upstairs flushes the toilet.,SAME,1920,1,1104,,,,,,,CRITICALS/FAR/CRITICAL_21_FAR.wav,,4,1,10,,CRITICALS/NEAR/CRITICAL_21_NEAR.wav,,,MAIN,j,MASTER,,Someone upstairs flushes the toilet.,0,,-999999,7,880735,{SPACE},,882655,,CRITICALS/FAR/CRITICAL_21_FAR.wav,,j,j,,884011,
22,18,english,right,0,female,11,,,1,0,,FILLER,NO07,,,,13,0,4571,,,,,,,,,5,1,11,,,7,NORSP/NORSP_07.wav,MAIN,k,MASTER,,"While washing the dishes, you turn on the garbage disposal.",0,,-999999,6,888171,{SPACE},,888184,"While washing the dishes, you turn on the garbage disposal.",NORSP/NORSP_07.wav,,k,j,,892969,
22,18,english,right,0,female,12,,,1,0,,FILLER,NO12,,,,7382,1,1059,,,,,,,,,5,1,12,,,12,NORSP/NORSP_12.wav,MAIN,k,MASTER,,You step inside the shower and listen to the water cascading over you.,0,,-999999,7,893516,{SPACE},,900898,You step inside the shower and listen to the water cascading over you.,NORSP/NORSP_12.wav,,k,k,,902172,
22,18,english,right,0,female,13,FAR/LOUD,,1,0,15,CRITICAL,15,"While you're horseback-riding, your horse neighs.","At the other end of the field, a horse neighs.",DIFF,2520,1,956,,,,,,,CRITICALS/FAR/CRITICAL_15_FAR.wav,,3,1,13,,CRITICALS/NEAR/CRITICAL_15_NEAR.wav,,,MAIN,j,MASTER,,"At the other end of the field, a horse neighs.",0,,-999999,7,902712,{SPACE},,905232,,CRITICALS/NEAR/CRITICAL_15_NEAR.wav,,j,j,,906413,
22,18,english,right,0,female,14,,Is the electric fan switched on?,0,3204,,FILLER,NO11,,,,3925,1,1541,,,,,,,,,5,1,14,,,11,NORSP/NORSP_11.wav,MAIN,k,MASTER,,"As you are studying, the hum of the fan lulls you to sleep.",0,,-999999,6,906950,{SPACE},,910875,"As you are studying, the hum of the fan lulls you to sleep.",NORSP/NORSP_11.wav,,k,k,,912636,
22,18,english,right,0,female,15,NEAR/LOUD,,1,0,22,CRITICAL,22,You stand next to the waterfall as the water cascades down.,"You stand across the valley from the waterfall, as the water cascades down.",SAME,2993,1,1249,,,,,,,CRITICALS/FAR/CRITICAL_22_FAR.wav,,1,1,15,,CRITICALS/NEAR/CRITICAL_22_NEAR.wav,,,MAIN,j,MASTER,,You stand next to the waterfall as the water cascades down.,0,,-999999,6,916359,{SPACE},,919352,,CRITICALS/NEAR/CRITICAL_22_NEAR.wav,,j,j,,920820,
22,18,english,right,0,female,16,FAR/LOUD,,1,0,1,CRITICAL,1,"Right next to you, someone fires a handgun.",Someone fires a handgun in the distance.,DIFF,1635,1,1943,,,,,,,CRITICALS/FAR/CRITICAL_01_FAR.wav,,3,1,16,,CRITICALS/NEAR/CRITICAL_01_NEAR.wav,,,MAIN,j,MASTER,,Someone fires a handgun in the distance.,0,,-999999,6,921357,{SPACE},,922992,,CRITICALS/NEAR/CRITICAL_01_NEAR.wav,,j,j,,925153,
22,18,english,right,0,female,17,FAR/LOUD,,1,0,16,CRITICAL,16,You are standing next to a construction worker using a jackhammer.,"Somewhere far away from you, a construction worker is using a jackhammer.",DIFF,2936,1,1511,,,,,,,CRITICALS/FAR/CRITICAL_16_FAR.wav,,3,1,17,,CRITICALS/NEAR/CRITICAL_16_NEAR.wav,,,MAIN,j,MASTER,,"Somewhere far away from you, a construction worker is using a jackhammer.",0,,-999999,7,925689,{SPACE},,928625,,CRITICALS/NEAR/CRITICAL_16_NEAR.wav,,j,j,,930385,
22,18,english,right,0,female,18,FAR/QUIET,,1,0,14,CRITICAL,14,The Harley Davidson right in front of you is rumbling.,"Blocks away, a Harley Davidson is rumbling.",SAME,1530,1,2491,,,,,,,CRITICALS/FAR/CRITICAL_14_FAR.wav,,4,1,18,,CRITICALS/NEAR/CRITICAL_14_NEAR.wav,,,MAIN,j,MASTER,,"Blocks away, a Harley Davidson is rumbling.",0,,-999999,7,930927,{SPACE},,932457,,CRITICALS/FAR/CRITICAL_14_FAR.wav,,j,j,,935163,
22,18,english,right,0,female,19,,,1,0,,FILLER,NO20,,,,2406,1,1951,,,,,,,,,5,1,19,,,20,NORSP/NORSP_20.wav,MAIN,k,MASTER,,You hear somebody spraying graffiti right around the corner.,0,,-999999,7,935698,{SPACE},,938104,You hear somebody spraying graffiti right around the corner.,NORSP/NORSP_20.wav,,k,k,,940274,
22,18,english,right,0,female,20,NEAR/QUIET,Are you woken up by the blender?,1,2262,3,CRITICAL,3,"In the kitchen, you're using the blender to make a smoothie.",You're woken up by your mum downstairs using the blender.,DIFF,2183,1,2138,,,,,,,CRITICALS/FAR/CRITICAL_03_FAR.wav,,2,1,20,,CRITICALS/NEAR/CRITICAL_03_NEAR.wav,,,MAIN,j,MASTER,,"In the kitchen, you're using the blender to make a smoothie.",0,,-999999,7,940816,{SPACE},,942999,,CRITICALS/FAR/CRITICAL_03_FAR.wav,,j,j,,945353,
22,18,english,right,0,female,21,FAR/QUIET,,1,0,8,CRITICAL,8,You are standing right in the middle of the applauding audience.,"From outside, you know the concert is over because the audience is applauding.",SAME,4073,1,1544,,,,,,,CRITICALS/FAR/CRITICAL_08_FAR.wav,,4,1,21,,CRITICALS/NEAR/CRITICAL_08_NEAR.wav,,,MAIN,j,MASTER,,"From outside, you know the concert is over because the audience is applauding.",0,,-999999,7,948133,{SPACE},,952206,,CRITICALS/FAR/CRITICAL_08_FAR.wav,,j,j,,953968,
22,18,english,right,0,female,22,,,1,0,,FILLER,NO14,,,,3347,1,1305,,,,,,,,,5,1,22,,,14,NORSP/NORSP_14.wav,MAIN,k,MASTER,,"When you put your headphones on, you realize that the song is far too loud.",0,,-999999,6,954503,{SPACE},,957850,"When you put your headphones on, you realize that the song is far too loud.",NORSP/NORSP_14.wav,,k,k,,959380,
22,18,english,right,0,female,23,,,1,0,,FILLER,NO02,,,,2292,1,1007,,,,,,,,,5,1,23,,,2,NORSP/NORSP_02.wav,MAIN,k,MASTER,,Your friend leaves the room and accidently slams the door right in your face.,0,,-999999,6,959914,{SPACE},,962206,Your friend leaves the room and accidently slams the door right in your face.,NORSP/NORSP_02.wav,,k,k,,963427,
22,18,english,right,0,female,24,NEAR/QUIET,Are you holding a bottle in your hand?,1,2736,5,CRITICAL,5,You hold the champagne bottle in your hand and pop it open.,"At the opposite end of the restaurant, someone pops a champagne bottle up.",DIFF,2172,1,1019,,,,,,,CRITICALS/FAR/CRITICAL_05_FAR.wav,,2,1,24,,CRITICALS/NEAR/CRITICAL_05_NEAR.wav,,,MAIN,j,MASTER,,You hold the champagne bottle in your hand and pop it open.,0,,-999999,7,963966,{SPACE},,966138,,CRITICALS/FAR/CRITICAL_05_FAR.wav,,j,j,,967370,
22,18,english,right,0,female,25,,,1,0,,FILLER,NO03,,,,3221,1,999,,,,,,,,,5,1,25,,,3,NORSP/NORSP_03.wav,MAIN,k,MASTER,,"While riding a bus, you suddenly hear another passenger shout ""Help!""",0,,-999999,7,970630,{SPACE},,973851,"While riding a bus, you suddenly hear another passenger shout ""Help!""",NORSP/NORSP_03.wav,,k,k,,975067,
22,18,english,right,0,female,26,NEAR/LOUD,,1,0,10,CRITICAL,10,You step into the chicken coop and a rooster crows.,"Early in the morning, the rooster down the hill crows.",SAME,1782,1,1020,,,,,,,CRITICALS/FAR/CRITICAL_10_FAR.wav,,1,1,26,,CRITICALS/NEAR/CRITICAL_10_NEAR.wav,,,MAIN,j,MASTER,,You step into the chicken coop and a rooster crows.,0,,-999999,6,975614,{SPACE},,977396,,CRITICALS/NEAR/CRITICAL_10_NEAR.wav,,j,j,,978633,
22,18,english,right,0,female,27,,Were you about to arrive?,1,4784,,FILLER,NO18,,,,2885,1,974,,,,,,,,,5,1,27,,,18,NORSP/NORSP_18.wav,MAIN,k,MASTER,,You were just about to leave when you hear a friend call your name.,0,,-999999,7,979173,{SPACE},,982058,You were just about to leave when you hear a friend call your name.,NORSP/NORSP_18.wav,,k,k,,983252,
22,18,english,right,0,female,28,,Is there a concert?,1,4210,,FILLER,NO17,,,,3365,1,1248,,,,,,,,,5,1,28,,,17,NORSP/NORSP_17.wav,MAIN,k,MASTER,,"Sitting in the auditorium, you are listening to the brass band play.",0,,-999999,6,988555,{SPACE},,991920,"Sitting in the auditorium, you are listening to the brass band play.",NORSP/NORSP_17.wav,,k,k,,993388,
22,18,english,right,0,female,29,NEAR/LOUD,Did you open a can of soda slowly?,1,2442,23,CRITICAL,23,You quickly open the can of soda.,"Across the bar, a man quickly opens a can of soda.",SAME,1323,1,624,,,,,,,CRITICALS/FAR/CRITICAL_23_FAR.wav,,1,1,29,,CRITICALS/NEAR/CRITICAL_23_NEAR.wav,,,MAIN,j,MASTER,,You quickly open the can of soda.,0,,-999999,6,998111,{SPACE},,999434,,CRITICALS/NEAR/CRITICAL_23_NEAR.wav,,j,j,,1000281,
22,18,english,right,0,female,30,,,1,0,,FILLER,NO21,,,,2587,1,2378,,,,,,,,,5,1,30,,,21,NORSP/NORSP_21.wav,MAIN,k,MASTER,,"Somewhere down the hill, you hear a bike bell ring.",0,,-999999,6,1003242,{SPACE},,1005829,"Somewhere down the hill, you hear a bike bell ring.",NORSP/NORSP_21.wav,,k,k,,1008433,
22,18,english,right,0,female,31,FAR/QUIET,Are you in nature?,1,1823,24,CRITICAL,24,"As you walk through the forest, branches crack under your feet.","Somewhere off in the forest, branches are cracking under someone's feet.",SAME,3425,0,1192,,,,,,,CRITICALS/FAR/CRITICAL_24_FAR.wav,,4,1,31,,CRITICALS/NEAR/CRITICAL_24_NEAR.wav,,,MAIN,j,MASTER,,"Somewhere off in the forest, branches are cracking under someone's feet.",0,,-999999,6,1008973,{SPACE},,1012398,,CRITICALS/FAR/CRITICAL_24_FAR.wav,,j,k,,1013804,
22,18,english,right,0,female,32,,,1,0,,FILLER,NO05,,,,3034,1,598,,,,,,,,,5,1,32,,,5,NORSP/NORSP_05.wav,MAIN,k,MASTER,,"As you are petting the donkey, it goes ""hee-haw"".",0,,-999999,7,1016144,{SPACE},,1019178,"As you are petting the donkey, it goes ""hee-haw"".",NORSP/NORSP_05.wav,,k,k,,1019994,
22,18,english,right,0,female,33,FAR/QUIET,Did the clock strike a full hour?,0,5002,9,CRITICAL,9,The cuckoo-clock right above you strikes midnight.,"From the far end of the garden, you hear the cuckoo-clock strike 12.",SAME,6955,1,1460,,,,,,,CRITICALS/FAR/CRITICAL_09_FAR.wav,,4,1,33,,CRITICALS/NEAR/CRITICAL_09_NEAR.wav,,,MAIN,j,MASTER,,"From the far end of the garden, you hear the cuckoo-clock strike 12.",0,,-999999,6,1020528,{SPACE},,1027483,,CRITICALS/FAR/CRITICAL_09_FAR.wav,,j,j,,1029159,
22,18,english,right,0,female,34,,,1,0,,FILLER,NO06,,,,5072,1,2156,,,,,,,,,5,1,34,,,6,NORSP/NORSP_06.wav,MAIN,k,MASTER,,You step inside the shower and listen to the water cascading over you.,0,,-999999,6,1034682,{SPACE},,1039754,You step inside the shower and listen to the water cascading over you.,NORSP/NORSP_06.wav,,k,k,,1042129,
22,18,english,right,0,female,35,NEAR/QUIET,,1,0,12,CRITICAL,12,You are drilling a screw into the wall with the power drill.,The construction worker across the street is using a power drill.,DIFF,2656,1,1322,,,,,,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,2,1,35,,CRITICALS/NEAR/CRITICAL_12_NEAR.wav,,,MAIN,j,MASTER,,You are drilling a screw into the wall with the power drill.,0,,-999999,7,1042666,{SPACE},,1045322,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,j,j,,1046866,
